task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
754	d0/29c843	2154049	run_method (frangieh/ifn_gamma/gene+schraivogel_method+NO-SITE-81)	COMPLETED	0	2022-06-13 04:42:14.914	18m 4s	17m 30s	98.2%	25.7 GB	26.5 GB	1.5 GB	176 KB
537	f4/721573	2154066	run_method (frangieh/control/gene+weissman_method+NO-SITE-547)	COMPLETED	0	2022-06-13 04:57:04.931	3m 14s	2m 45s	93.9%	27.9 GB	28.6 GB	1.1 GB	148.1 KB
925	b1/933832	2154071	run_method (papalexi/eccite_screen/protein+seurat_de+NTg2)	COMPLETED	0	2022-06-13 05:00:09.929	39.1s	15.2s	77.7%	471.7 MB	1.3 GB	71.6 MB	2.9 KB
954	1d/5ec3b5	2154072	run_method (papalexi/eccite_screen/protein+mimosca+NTg10)	COMPLETED	0	2022-06-13 05:00:19.919	34.1s	24.5s	90.0%	434.7 MB	1.1 GB	49.6 MB	2.3 KB
959	e5/5787ef	2154074	run_method (schraivogel/enhancer_screen_chr11/gene+weissman_method+non-targeting-00000)	COMPLETED	0	2022-06-13 05:00:21.914	32.2s	24s	88.3%	3.5 GB	4.1 GB	113 MB	7.2 KB
738	70/58b936	2154048	run_method (frangieh/ifn_gamma/gene+schraivogel_method+NO-SITE-694)	COMPLETED	0	2022-06-13 04:42:04.897	19m 14s	18m 59s	98.2%	25.6 GB	26.5 GB	1.5 GB	176 KB
570	c4/e0a7a5	2154054	run_method (frangieh/control/gene+schraivogel_method+NO-SITE-716)	COMPLETED	0	2022-06-13 04:49:04.928	13m 9s	12m 12s	97.5%	16.4 GB	17.2 GB	1.1 GB	181.9 KB
1049	5a/09ce78	2154075	run_method (schraivogel/enhancer_screen_chr11/gene+seurat_de+non-targeting-00023)	COMPLETED	0	2022-06-13 05:00:49.950	1m 39s	1m 25s	93.8%	3.5 GB	4.3 GB	135.1 MB	4.1 KB
1057	04/fe6a0b	2154076	run_method (schraivogel/enhancer_screen_chr11/gene+seurat_de+non-targeting-00025)	COMPLETED	0	2022-06-13 05:00:54.912	1m 34s	1m 25s	94.4%	3.5 GB	4.3 GB	135.1 MB	4.1 KB
1060	fc/cb40db	2154077	run_method (schraivogel/enhancer_screen_chr11/gene+schraivogel_method+non-targeting-00026)	COMPLETED	0	2022-06-13 05:00:55.910	1m 38s	1m 7s	93.1%	3.5 GB	4.3 GB	150.2 MB	3.7 KB
1355	84/800d2d	2154081	run_method (schraivogel/ground_truth_tapseq/gene+weissman_method+non-targeting-00009)	COMPLETED	0	2022-06-13 05:02:30.898	38.2s	12.9s	74.2%	428.6 MB	1.1 GB	57.9 MB	4.1 KB
998	46/6e1267	2153572	run_method (schraivogel/enhancer_screen_chr11/gene+mimosca+non-targeting-00010)	COMPLETED	0	2022-06-13 01:23:15.158	3h 39m 59s	3h 8m 22s	99.5%	5.8 GB	8.3 GB	113 MB	3 KB
1129	93/52e65a	2154078	run_method (schraivogel/enhancer_screen_chr8/gene+seurat_de+non-targeting-00013)	COMPLETED	0	2022-06-13 05:01:20.173	2m 34s	1m 32s	95.3%	3.7 GB	4.5 GB	127.1 MB	4 KB
36	a0/6c683d	2152994	run_method (frangieh/co_culture/gene+mimosca+ONE-NON-GENE-SITE-263)	COMPLETED	0	2022-06-12 23:50:21.785	5h 13m 52s	5h 13m 17s	99.4%	26.2 GB	27.2 GB	1.6 GB	88.8 KB
1354	8b/5263e6	2154080	run_method (schraivogel/ground_truth_tapseq/gene+mimosca+non-targeting-00009)	COMPLETED	0	2022-06-13 05:02:29.898	1m 44s	1m 2s	92.9%	525.5 MB	1.2 GB	57.9 MB	3.3 KB
1372	8f/5177a9	2154082	run_method (schraivogel/ground_truth_tapseq/gene+schraivogel_method+non-targeting-00014)	COMPLETED	0	2022-06-13 05:02:34.917	1m 39s	36.2s	87.6%	953.6 MB	1.8 GB	95 MB	3.6 KB
1082	63/14bda0	2153671	run_method (schraivogel/enhancer_screen_chr8/gene+mimosca+non-targeting-00001)	COMPLETED	0	2022-06-13 01:55:20.035	3h 9m 9s	2h 56m 45s	100.0%	5.9 GB	8.6 GB	105.1 MB	3.1 KB
571	85/9d8e02	2154055	run_method (frangieh/control/gene+seurat_de+NO-SITE-716)	COMPLETED	0	2022-06-13 04:49:05.915	17m 13s	16m 12s	98.2%	6.6 GB	7.4 GB	1.1 GB	173.2 KB
401	2b/c1ef5f	2154086	run_method (frangieh/control/gene+weissman_method+ONE-NON-GENE-SITE-736)	COMPLETED	0	2022-06-13 05:04:15.016	2m 39s	2m 29s	95.9%	27.9 GB	28.6 GB	1.1 GB	147.4 KB
405	9c/47d954	2154087	run_method (frangieh/control/gene+weissman_method+ONE-NON-GENE-SITE-640)	COMPLETED	0	2022-06-13 05:04:15.939	3m 3s	2m 48s	94.7%	27.9 GB	28.6 GB	1.1 GB	144.5 KB
16	56/f764b9	2152972	run_method (frangieh/co_culture/gene+mimosca+ONE-NON-GENE-SITE-241)	COMPLETED	0	2022-06-12 23:50:00.616	5h 17m 53s	5h 17m 16s	99.5%	26.2 GB	27.2 GB	1.6 GB	88.3 KB
714	fa/61065b	2154057	run_method (frangieh/ifn_gamma/gene+schraivogel_method+ONE-NON-GENE-SITE-598)	COMPLETED	0	2022-06-13 04:50:19.902	17m 59s	17m 5s	98.0%	25.6 GB	26.5 GB	1.5 GB	175.9 KB
358	63/a96e18	2154065	run_method (frangieh/control/gene+schraivogel_method+ONE-NON-GENE-SITE-993)	COMPLETED	0	2022-06-13 04:55:49.905	13m 9s	12m 36s	97.3%	16.7 GB	17.5 GB	1.1 GB	182.1 KB
944	95/662fd9	2154094	run_method (papalexi/eccite_screen/protein+schraivogel_method+NTg8)	COMPLETED	0	2022-06-13 05:08:19.938	39.2s	27.2s	84.0%	794 MB	1.6 GB	86.7 MB	2.5 KB
1080	d8/e66796	2154095	run_method (schraivogel/enhancer_screen_chr8/gene+schraivogel_method+non-targeting-00001)	COMPLETED	0	2022-06-13 05:08:59.932	1m 34s	1m 3s	91.7%	3.7 GB	4.5 GB	142.2 MB	3.6 KB
1085	1f/707a69	2154096	run_method (schraivogel/enhancer_screen_chr8/gene+schraivogel_method+non-targeting-00002)	COMPLETED	0	2022-06-13 05:09:00.957	1m 33s	1m 3s	92.0%	3.7 GB	4.5 GB	142.2 MB	3.6 KB
1407	c1/7e8285	2154098	run_method (schraivogel/ground_truth_tapseq/gene+weissman_method+non-targeting-00022)	COMPLETED	0	2022-06-13 05:10:34.961	39.2s	12s	79.2%	399.3 MB	1.1 GB	57.9 MB	4.1 KB
1408	12/f6aa20	2154099	run_method (schraivogel/ground_truth_tapseq/gene+schraivogel_method+non-targeting-00023)	COMPLETED	0	2022-06-13 05:10:35.907	43.2s	36.2s	89.3%	952.6 MB	1.8 GB	95 MB	3.6 KB
286	1c/990ec1	2154064	run_method (frangieh/co_culture/gene+schraivogel_method+NO-SITE-355)	COMPLETED	0	2022-06-13 04:55:19.905	16m 59s	16m 36s	97.9%	24.1 GB	24.9 GB	1.6 GB	177.2 KB
715	f2/f69f65	2154058	run_method (frangieh/ifn_gamma/gene+seurat_de+ONE-NON-GENE-SITE-598)	COMPLETED	0	2022-06-13 04:50:20.899	22m 8s	21m 59s	98.4%	8.9 GB	9.8 GB	1.5 GB	168.7 KB
622	90/db20e2	2154067	run_method (frangieh/ifn_gamma/gene+schraivogel_method+ONE-NON-GENE-SITE-675)	COMPLETED	0	2022-06-13 04:57:50.174	18m 24s	17m 52s	98.1%	25.6 GB	26.5 GB	1.5 GB	175.7 KB
342	6a/c67f62	2154085	run_method (frangieh/control/gene+schraivogel_method+ONE-NON-GENE-SITE-848)	COMPLETED	0	2022-06-13 05:03:54.902	13m 4s	12m 21s	97.4%	16.4 GB	17.3 GB	1.1 GB	182.1 KB
1014	e6/c97665	2153621	run_method (schraivogel/enhancer_screen_chr11/gene+mimosca+non-targeting-00014)	COMPLETED	0	2022-06-13 01:39:21.198	3h 37m 58s	3h 14m 33s	99.5%	5.8 GB	8.3 GB	113 MB	3.1 KB
694	78/7c202e	2154068	run_method (frangieh/ifn_gamma/gene+schraivogel_method+ONE-NON-GENE-SITE-640)	COMPLETED	0	2022-06-13 04:58:29.900	18m 49s	18m 7s	98.1%	25.7 GB	26.5 GB	1.5 GB	175.7 KB
1150	3b/796355	2153450	run_method (schraivogel/enhancer_screen_chr8/gene+mimosca+non-targeting-00018)	FAILED	140	2022-06-13 00:50:35.570	4h 26m 59s	3h 59m 25s	-	-	-	-	-
992	1c/27148e	2154104	run_method (schraivogel/enhancer_screen_chr11/gene+schraivogel_method+non-targeting-00009)	COMPLETED	0	2022-06-13 05:16:14.938	1m 39s	1m 16s	93.9%	3.5 GB	4.3 GB	150.2 MB	3.7 KB
1170	73/65cc49	2153452	run_method (schraivogel/enhancer_screen_chr8/gene+mimosca+non-targeting-00023)	FAILED	140	2022-06-13 00:50:51.233	4h 27m 28s	4h 5s	-	-	-	-	-
1148	d5/8c4bf5	2154105	run_method (schraivogel/enhancer_screen_chr8/gene+schraivogel_method+non-targeting-00018)	COMPLETED	0	2022-06-13 05:16:59.922	1m 39s	1m 5s	92.5%	3.7 GB	4.5 GB	142.2 MB	3.6 KB
842	36/8ac239	2154069	run_method (frangieh/ifn_gamma/gene+schraivogel_method+NO-SITE-40)	COMPLETED	0	2022-06-13 04:59:39.918	19m 24s	19m 6s	98.1%	25.6 GB	26.5 GB	1.5 GB	175.6 KB
1340	16/8add0e	2154109	run_method (schraivogel/ground_truth_tapseq/gene+schraivogel_method+non-targeting-00006)	COMPLETED	0	2022-06-13 05:17:54.905	1m 34s	37.5s	89.2%	954 MB	1.8 GB	95 MB	3.6 KB
415	b1/0b876f	2154088	run_method (frangieh/control/gene+seurat_de+ONE-NON-GENE-SITE-813)	COMPLETED	0	2022-06-13 05:04:16.925	17m 2s	16m 27s	98.1%	6.6 GB	7.4 GB	1.1 GB	171.2 KB
68	97/d3927f	2153027	run_method (frangieh/co_culture/gene+mimosca+ONE-NON-GENE-SITE-993)	COMPLETED	0	2022-06-12 23:50:54.480	5h 31m	5h 19m 56s	99.5%	26.2 GB	27.2 GB	1.6 GB	90.4 KB
238	64/bb1196	2154083	run_method (frangieh/co_culture/gene+schraivogel_method+NO-SITE-812)	COMPLETED	0	2022-06-13 05:03:09.916	19m 9s	18m 34s	98.1%	24.1 GB	24.9 GB	1.6 GB	176.7 KB
982	55/f673b6	2153667	run_method (schraivogel/enhancer_screen_chr11/gene+mimosca+non-targeting-00006)	COMPLETED	0	2022-06-13 01:54:16.117	3h 30m 3s	3h 16m 52s	99.6%	5.8 GB	8.3 GB	113 MB	3.1 KB
638	4e/d9403c	2154115	run_method (frangieh/ifn_gamma/gene+weissman_method+ONE-NON-GENE-SITE-848)	COMPLETED	0	2022-06-13 05:21:19.938	3m 49s	3m 44s	94.8%	43.4 GB	44.1 GB	1.5 GB	141 KB
1300	72/7cd76c	2154063	run_method (schraivogel/ground_truth_perturbseq/gene+schraivogel_method+non-targeting-00026)	COMPLETED	0	2022-06-13 04:54:00.901	31m 18s	30m 37s	98.8%	27.5 GB	28.4 GB	1.1 GB	196.8 KB
482	02/26eeb7	2154103	run_method (frangieh/control/gene+schraivogel_method+NO-SITE-146)	COMPLETED	0	2022-06-13 05:12:29.895	13m 4s	12m 44s	97.4%	16.5 GB	17.3 GB	1.1 GB	181.9 KB
458	d7/ac7b09	2154102	run_method (frangieh/control/gene+schraivogel_method+NO-SITE-36)	COMPLETED	0	2022-06-13 05:12:19.915	13m 59s	13m 13s	97.5%	16.6 GB	17.5 GB	1.1 GB	182 KB
247	46/983af1	2154084	run_method (frangieh/co_culture/gene+seurat_de+NO-SITE-172)	COMPLETED	0	2022-06-13 05:03:14.898	23m 39s	23m 20s	98.7%	9.7 GB	10.5 GB	1.6 GB	171 KB
1321	5b/e6eb7e	2154120	run_method (schraivogel/ground_truth_tapseq/gene+mimosca+non-targeting-00001)	COMPLETED	0	2022-06-13 05:25:19.901	1m 34s	1m 1s	93.8%	525.5 MB	1.2 GB	57.9 MB	3.3 KB
1386	a9/e0143d	2154121	run_method (schraivogel/ground_truth_tapseq/gene+mimosca+non-targeting-00017)	COMPLETED	0	2022-06-13 05:25:34.898	1m 34s	1m 1s	92.6%	525.8 MB	1.2 GB	57.9 MB	3.3 KB
805	56/3df858	2154092	run_method (frangieh/ifn_gamma/gene+schraivogel_method+NO-SITE-304)	COMPLETED	0	2022-06-13 05:07:19.947	19m 59s	19m 30s	98.2%	25.6 GB	26.5 GB	1.5 GB	175.8 KB
659	73/1d063b	2154090	run_method (frangieh/ifn_gamma/gene+seurat_de+ONE-NON-GENE-SITE-250)	COMPLETED	0	2022-06-13 05:06:19.900	22m 24s	22m 16s	98.6%	8.9 GB	9.8 GB	1.5 GB	167.4 KB
1070	1c/b9a818	2153670	run_method (schraivogel/enhancer_screen_chr11/gene+mimosca+non-targeting-00028)	COMPLETED	0	2022-06-13 01:55:09.970	3h 33m 54s	3h 21m 26s	99.6%	5.8 GB	8.3 GB	113 MB	3.2 KB
1287	e4/e2e566	2154119	run_method (schraivogel/ground_truth_perturbseq/gene+weissman_method+non-targeting-00022)	COMPLETED	0	2022-06-13 05:25:09.905	4m 9s	3m 52s	95.9%	28.3 GB	28.9 GB	1.1 GB	187.8 KB
747	69/5e40d4	2154091	run_method (frangieh/ifn_gamma/gene+seurat_de+NO-SITE-107)	COMPLETED	0	2022-06-13 05:06:54.901	23m 4s	22m 23s	98.6%	8.9 GB	9.8 GB	1.5 GB	166.6 KB
871	01/315a86	2154093	run_method (frangieh/ifn_gamma/gene+seurat_de+NO-SITE-355)	COMPLETED	0	2022-06-13 05:07:54.903	22m 4s	21m 24s	98.4%	8.9 GB	9.8 GB	1.5 GB	169.7 KB
389	56/aa5f5c	2154123	run_method (frangieh/control/gene+weissman_method+ONE-NON-GENE-SITE-658)	COMPLETED	0	2022-06-13 05:26:54.939	3m 19s	2m 26s	94.1%	27.9 GB	28.6 GB	1.1 GB	149 KB
386	9e/8db64e	2154113	run_method (frangieh/control/gene+schraivogel_method+ONE-NON-GENE-SITE-658)	COMPLETED	0	2022-06-13 05:19:30.060	12m 49s	12m 12s	97.4%	16.5 GB	17.3 GB	1.1 GB	182.3 KB
673	4f/18c3ed	2154128	run_method (frangieh/ifn_gamma/gene+weissman_method+ONE-NON-GENE-SITE-672)	COMPLETED	0	2022-06-13 05:29:05.167	3m 54s	3m 38s	94.7%	43.4 GB	44.1 GB	1.5 GB	139 KB
837	65/99e320	2154133	run_method (frangieh/ifn_gamma/gene+weissman_method+NO-SITE-836)	COMPLETED	0	2022-06-13 05:30:14.898	3m 49s	3m 27s	94.9%	43.4 GB	44.1 GB	1.5 GB	144.7 KB
275	16/a15dc2	2154100	run_method (frangieh/co_culture/gene+seurat_de+NO-SITE-205)	COMPLETED	0	2022-06-13 05:11:14.899	23m 24s	22m 59s	98.5%	9.7 GB	10.5 GB	1.6 GB	168.4 KB
1271	f6/8d5596	2154134	run_method (schraivogel/ground_truth_perturbseq/gene+weissman_method+non-targeting-00018)	COMPLETED	0	2022-06-13 05:32:19.926	3m 39s	3m 32s	96.3%	28.3 GB	28.9 GB	1.1 GB	181.1 KB
310	df/a5ff41	2154112	run_method (frangieh/control/gene+seurat_de+ONE-NON-GENE-SITE-290)	COMPLETED	0	2022-06-13 05:19:05.140	17m 4s	16m 21s	97.9%	6.6 GB	7.4 GB	1.1 GB	171.7 KB
1058	5d/f2a78f	2153774	run_method (schraivogel/enhancer_screen_chr11/gene+mimosca+non-targeting-00025)	COMPLETED	0	2022-06-13 02:23:09.941	3h 13m 9s	3h 12m 30s	99.5%	5.8 GB	8.3 GB	113 MB	3.1 KB
1054	6b/fd23a9	2153823	run_method (schraivogel/enhancer_screen_chr11/gene+mimosca+non-targeting-00024)	COMPLETED	0	2022-06-13 02:35:49.932	3h 1m 29s	3h 1m 15s	99.5%	5.9 GB	8.3 GB	113 MB	3 KB
394	cc/3dd5de	2154124	run_method (frangieh/control/gene+schraivogel_method+ONE-NON-GENE-SITE-177)	COMPLETED	0	2022-06-13 05:26:55.955	12m 38s	12m 28s	97.3%	16.5 GB	17.3 GB	1.1 GB	182 KB
649	e9/5dbb82	2154138	run_method (frangieh/ifn_gamma/gene+weissman_method+ONE-NON-GENE-SITE-869)	COMPLETED	0	2022-06-13 05:35:59.915	3m 39s	3m 24s	95.0%	43.4 GB	44.1 GB	1.5 GB	143.3 KB
1326	52/ee370a	2154143	run_method (schraivogel/ground_truth_tapseq/gene+weissman_method+non-targeting-00002)	COMPLETED	0	2022-06-13 05:39:39.906	34.3s	11.8s	80.6%	458 MB	1.1 GB	57.9 MB	4.1 KB
841	30/05ba5d	2154141	run_method (frangieh/ifn_gamma/gene+weissman_method+NO-SITE-664)	COMPLETED	0	2022-06-13 05:37:19.915	3m 59s	3m 37s	94.4%	43.4 GB	44.1 GB	1.5 GB	107.3 KB
19	42/5e42d9	2152976	run_method (frangieh/co_culture/gene+mimosca+ONE-NON-GENE-SITE-290)	COMPLETED	0	2022-06-12 23:50:04.604	5h 51m 40s	5h 51m 37s	99.5%	26.2 GB	27.2 GB	1.6 GB	91.9 KB
435	f7/ea52fc	2154125	run_method (frangieh/control/gene+seurat_de+ONE-NON-GENE-SITE-84)	COMPLETED	0	2022-06-13 05:27:09.918	17m 9s	16m 40s	98.0%	6.6 GB	7.4 GB	1.1 GB	166.8 KB
467	07/56f2a9	2154126	run_method (frangieh/control/gene+seurat_de+NO-SITE-47)	COMPLETED	0	2022-06-13 05:27:19.899	17m 59s	17m 20s	98.0%	6.6 GB	7.4 GB	1.1 GB	174.7 KB
501	17/4d6393	2154147	run_method (frangieh/control/gene+weissman_method+NO-SITE-599)	COMPLETED	0	2022-06-13 05:41:44.919	3m 34s	2m 45s	94.3%	27.9 GB	28.6 GB	1.1 GB	147.7 KB
1051	d3/cfc0d4	2154150	run_method (schraivogel/enhancer_screen_chr11/gene+weissman_method+non-targeting-00023)	COMPLETED	0	2022-06-13 05:45:20.921	38.2s	24.5s	85.7%	3.5 GB	4.1 GB	113 MB	7.2 KB
1073	99/c8dd13	2153775	run_method (schraivogel/enhancer_screen_chr11/gene+mimosca+non-targeting-00029)	COMPLETED	0	2022-06-13 02:23:14.923	3h 23m 24s	3h 23m 20s	99.6%	5.8 GB	8.3 GB	113 MB	3.2 KB
642	7e/b72b42	2154127	run_method (frangieh/ifn_gamma/gene+schraivogel_method+ONE-NON-GENE-SITE-409)	COMPLETED	0	2022-06-13 05:28:45.137	17m 59s	17m 38s	98.1%	25.6 GB	26.5 GB	1.5 GB	175.8 KB
40	35/6ca072	2152998	run_method (frangieh/co_culture/gene+mimosca+ONE-NON-GENE-SITE-675)	COMPLETED	0	2022-06-12 23:50:25.777	5h 56m 53s	5h 56m 30s	99.3%	26.2 GB	27.2 GB	1.6 GB	88.4 KB
1373	77/eb4eaf	2154153	run_method (schraivogel/ground_truth_tapseq/gene+seurat_de+non-targeting-00014)	COMPLETED	0	2022-06-13 05:46:44.911	34.3s	20s	81.0%	411.5 MB	1.2 GB	79.9 MB	4 KB
1184	4f/b2550b	2154151	run_method (schraivogel/enhancer_screen_chr8/gene+schraivogel_method+non-targeting-00027)	COMPLETED	0	2022-06-13 05:46:00.070	1m 34s	1m 8s	92.4%	3.7 GB	4.5 GB	142.2 MB	3.6 KB
494	6f/01d137	2154137	run_method (frangieh/control/gene+schraivogel_method+NO-SITE-707)	COMPLETED	0	2022-06-13 05:34:39.900	13m 4s	12m 30s	97.6%	16.6 GB	17.4 GB	1.1 GB	181.9 KB
1348	68/7d7c8a	2154152	run_method (schraivogel/ground_truth_tapseq/gene+schraivogel_method+non-targeting-00008)	COMPLETED	0	2022-06-13 05:46:39.904	1m 14s	35.5s	90.6%	954.8 MB	1.8 GB	95 MB	3.6 KB
814	7c/36274b	2154130	run_method (frangieh/ifn_gamma/gene+schraivogel_method+NO-SITE-605)	COMPLETED	0	2022-06-13 05:29:59.908	17m 59s	17m 42s	98.3%	25.7 GB	26.5 GB	1.5 GB	175.9 KB
1208	98/b9bb18	2154106	run_method (schraivogel/ground_truth_perturbseq/gene+schraivogel_method+non-targeting-00003)	COMPLETED	0	2022-06-13 05:17:19.942	31m 29s	30m 51s	98.8%	27.5 GB	28.4 GB	1.1 GB	197.2 KB
60	05/390e8e	2153019	run_method (frangieh/co_culture/gene+mimosca+ONE-NON-GENE-SITE-409)	COMPLETED	0	2022-06-12 23:50:46.612	5h 59m 33s	5h 50m 54s	99.6%	26.2 GB	27.2 GB	1.6 GB	89.1 KB
329	16/b181bf	2154157	run_method (frangieh/control/gene+weissman_method+ONE-NON-GENE-SITE-263)	COMPLETED	0	2022-06-13 05:47:44.907	2m 44s	2m 37s	95.2%	27.9 GB	28.6 GB	1.1 GB	146.1 KB
385	de/ab572a	2154159	run_method (frangieh/control/gene+weissman_method+ONE-NON-GENE-SITE-422)	COMPLETED	0	2022-06-13 05:47:59.912	3m 9s	2m 25s	95.4%	27.9 GB	28.6 GB	1.1 GB	143.6 KB
533	72/66ca12	2154160	run_method (frangieh/control/gene+weissman_method+NO-SITE-812)	COMPLETED	0	2022-06-13 05:48:49.907	2m 34s	2m 25s	94.4%	27.9 GB	28.6 GB	1.1 GB	146.6 KB
56	56/b814c3	2153014	run_method (frangieh/co_culture/gene+mimosca+ONE-NON-GENE-SITE-157)	COMPLETED	0	2022-06-12 23:50:42.089	6h 2m 42s	5h 55m 33s	99.5%	26.2 GB	27.2 GB	1.6 GB	83.7 KB
1456	55/f65f9c	2154135	run_method (simulated/experiment_1/gene+schraivogel_method+NTC-6)	COMPLETED	0	2022-06-13 05:33:00.006	21m 4s	20m 51s	98.4%	20.2 GB	21.1 GB	703.8 MB	126.9 KB
666	75/fc74cc	2154139	run_method (frangieh/ifn_gamma/gene+schraivogel_method+ONE-NON-GENE-SITE-570)	COMPLETED	0	2022-06-13 05:36:09.910	17m 54s	17m	98.1%	25.6 GB	26.5 GB	1.5 GB	176 KB
1346	bd/a7553e	2154166	run_method (schraivogel/ground_truth_tapseq/gene+mimosca+non-targeting-00007)	COMPLETED	0	2022-06-13 05:53:24.912	1m 34s	1m 3s	93.2%	525.5 MB	1.2 GB	57.9 MB	3.2 KB
1094	4f/0f97f9	2153577	run_method (schraivogel/enhancer_screen_chr8/gene+mimosca+non-targeting-00004)	FAILED	140	2022-06-13 01:24:30.128	4h 31m 49s	4h 5s	-	-	-	-	-
230	5c/c35ccb	2154145	run_method (frangieh/co_culture/gene+schraivogel_method+NO-SITE-605)	COMPLETED	0	2022-06-13 05:40:14.909	16m 54s	16m 40s	98.0%	24.1 GB	24.9 GB	1.6 GB	176.8 KB
265	a4/aa4ef3	2154168	run_method (frangieh/co_culture/gene+weissman_method+NO-SITE-963)	COMPLETED	0	2022-06-13 05:54:05.905	3m 13s	3m 2s	95.4%	40.9 GB	41.6 GB	1.6 GB	147.6 KB
431	2a/335537	2154146	run_method (frangieh/control/gene+seurat_de+ONE-NON-GENE-SITE-859)	COMPLETED	0	2022-06-13 05:41:19.902	16m 54s	16m 11s	98.2%	6.6 GB	7.4 GB	1.1 GB	171.2 KB
52	75/cea7f8	2153009	run_method (frangieh/co_culture/gene+mimosca+ONE-NON-GENE-SITE-848)	COMPLETED	0	2022-06-12 23:50:38.905	6h 7m 40s	6h 4m 27s	99.6%	26.2 GB	27.1 GB	1.6 GB	87.2 KB
941	ef/f12a4e	2154173	run_method (papalexi/eccite_screen/protein+seurat_de+NTg7)	COMPLETED	0	2022-06-13 05:58:14.918	39.3s	15s	77.2%	471.4 MB	1.3 GB	71.6 MB	2.9 KB
892	d7/d58e9e	2154165	run_method (papalexi/eccite_screen/gene+schraivogel_method+NTg3)	COMPLETED	0	2022-06-13 05:51:24.923	8m 54s	8m 51s	97.5%	12.7 GB	13.5 GB	745.3 MB	189.6 KB
969	7f/055161	2154174	run_method (schraivogel/enhancer_screen_chr11/gene+seurat_de+non-targeting-00003)	COMPLETED	0	2022-06-13 05:58:19.918	2m 39s	1m 59s	94.8%	3.5 GB	4.3 GB	135.1 MB	4.1 KB
1489	33/24ddb6	2154110	run_method (simulated/experiment_1/gene+seurat_de+NTC-14)	COMPLETED	0	2022-06-13 05:18:19.908	43m 59s	43m 37s	99.1%	4.6 GB	5.4 GB	688.7 MB	126.9 KB
424	21/274b0b	2153198	run_method (frangieh/control/gene+mimosca+ONE-NON-GENE-SITE-598)	COMPLETED	0	2022-06-12 23:56:49.689	6h 6m 19s	5h 27m 54s	99.0%	17.9 GB	18.8 GB	1.1 GB	95.3 KB
64	0a/a7bf2c	2153023	run_method (frangieh/co_culture/gene+mimosca+ONE-NON-GENE-SITE-869)	COMPLETED	0	2022-06-12 23:50:50.694	6h 12m 28s	6h 2m 53s	99.3%	26.3 GB	27.2 GB	1.6 GB	86 KB
1098	90/14107b	2153626	run_method (schraivogel/enhancer_screen_chr8/gene+mimosca+non-targeting-00005)	FAILED	140	2022-06-13 01:40:21.235	4h 22m 58s	4h 15s	-	-	-	-	-
1309	a5/e83649	2154079	run_method (schraivogel/ground_truth_perturbseq/gene+seurat_de+non-targeting-00028)	COMPLETED	0	2022-06-13 05:02:14.903	1h 1m 39s	1h 1m 16s	99.3%	6.4 GB	7.3 GB	1.1 GB	195.1 KB
303	2b/313087	2154156	run_method (frangieh/control/gene+seurat_de+ONE-NON-GENE-SITE-2)	COMPLETED	0	2022-06-13 05:47:34.973	16m 19s	16m 14s	98.2%	6.6 GB	7.4 GB	1.1 GB	171.9 KB
1122	68/aa5dda	2153629	run_method (schraivogel/enhancer_screen_chr8/gene+mimosca+non-targeting-00011)	FAILED	140	2022-06-13 01:40:42.200	4h 23m 37s	4h 25s	-	-	-	-	-
262	fd/60a2c4	2154154	run_method (frangieh/co_culture/gene+schraivogel_method+NO-SITE-963)	COMPLETED	0	2022-06-13 05:47:19.943	17m 4s	16m 52s	98.1%	24.1 GB	24.9 GB	1.6 GB	176.8 KB
1146	ff/882104	2153630	run_method (schraivogel/enhancer_screen_chr8/gene+mimosca+non-targeting-00017)	FAILED	140	2022-06-13 01:41:00.224	4h 23m 49s	3h 59m 40s	-	-	-	-	-
573	72/b881ad	2154179	run_method (frangieh/control/gene+weissman_method+NO-SITE-716)	COMPLETED	0	2022-06-13 06:02:19.921	2m 59s	2m 48s	94.7%	27.9 GB	28.6 GB	1.1 GB	146.7 KB
1091	90/9eb637	2154188	run_method (schraivogel/enhancer_screen_chr8/gene+weissman_method+non-targeting-00003)	COMPLETED	0	2022-06-13 06:05:19.921	34.3s	28.4s	87.9%	3.7 GB	4.4 GB	105.1 MB	7.3 KB
813	1f/bf4f12	2154184	run_method (frangieh/ifn_gamma/gene+weissman_method+NO-SITE-411)	COMPLETED	0	2022-06-13 06:03:55.915	3m 23s	3m 10s	95.9%	43.4 GB	44.1 GB	1.5 GB	144.5 KB
1038	cb/a06bae	2153896	run_method (schraivogel/enhancer_screen_chr11/gene+mimosca+non-targeting-00020)	COMPLETED	0	2022-06-13 02:58:55.144	3h 9m 24s	3h 8m 41s	99.5%	5.8 GB	8.3 GB	113 MB	3.2 KB
1158	e7/04245d	2153674	run_method (schraivogel/enhancer_screen_chr8/gene+mimosca+non-targeting-00020)	FAILED	140	2022-06-13 01:56:11.271	4h 12m 53s	4h 50s	-	-	-	-	-
846	34/0a527b	2154164	run_method (frangieh/ifn_gamma/gene+schraivogel_method+NO-SITE-963)	COMPLETED	0	2022-06-13 05:51:09.914	18m 59s	18m 20s	98.4%	25.6 GB	26.5 GB	1.5 GB	175.7 KB
